X1,Y1,Z1,X2,Y2,Z2
1246.5,538.5,262.5,1221,475.5,326.25
1221,475.5,326.25,1231.5,442.5,315
1231.5,442.5,315,1203,364.5,382.5
1203,364.5,382.5,1200,363,390
1200,363,390,1183.5,357,390
1183.5,357,390,1170,349.5,382.5
1170,349.5,382.5,1218,336,375
1218,336,375,1263,339,367.5
1263,339,367.5,1266,339,360
1266,339,360,1296,322.5,345
1266,339,360,1258.5,324,345
1258.5,324,345,1263,304.5,341.25
1263,304.5,341.25,1264.5,301.5,337.5
1264.5,301.5,337.5,1300.5,282,318.75
1300.5,282,318.75,1255.5,270,315
1255.5,270,315,1245,250.5,292.5
1245,250.5,292.5,1243.5,238.5,270
1243.5,238.5,270,1246.5,213,255
1243.5,238.5,270,1225.5,246,288.75
1225.5,246,288.75,1186.5,240,277.5
1186.5,240,277.5,1171.5,216,247.5
1171.5,216,247.5,1191,199.5,225
1191,199.5,225,1200,157.5,135
1191,199.5,225,1203,210,210
1203,210,210,1180.5,261,172.5
1180.5,261,172.5,1194,273,161.25
1194,273,161.25,1203,288,135
1203,288,135,1201.5,282,116.25
1201.5,282,116.25,1204.5,276,112.5
1204.5,276,112.5,1212,271.5,78.75
1212,271.5,78.75,1206,247.5,63.75
1212,271.5,78.75,1230,270,105
1230,270,105,1251.843262,263.022369,93.678574
1251.843262,263.022369,93.678574,1263,301.5,45
1263,301.5,45,1242,330,30
1263,301.5,45,1272,303,33.75
1272,303,33.75,1282.5,292.5,30
1272,303,33.75,1270.5,316.5,30
1230,270,105,1204.5,276,112.5
1204.5,276,112.5,1176,247.5,108.75
1201.5,282,116.25,1195.5,301.5,116.25
1194,273,161.25,1201.5,282,183.75
1201.5,282,183.75,1236,267,191.25
1236,267,191.25,1246.5,255,195
1246.5,255,195,1284,211.5,172.5
1284,211.5,172.5,1269,208.5,135
1284,211.5,172.5,1329,172.5,153.75
1329,172.5,153.75,1333.5,172.5,150
1333.5,172.5,150,1348.5,168,131.25
1348.5,168,131.25,1357.5,177,116.25
1357.5,177,116.25,1349.969482,164.069229,90.460022
1349.969482,164.069229,90.460022,1402.5,181.5,30
1357.5,177,116.25,1383,193.5,120
1383,193.5,120,1450.5,193.5,97.5
1383,193.5,120,1377,229.5,120
1377,229.5,120,1383,262.5,86.25
1377,229.5,120,1345.5,252,123.75
1348.5,168,131.25,1359,153,135
1333.5,172.5,150,1351.5,193.5,172.5
1329,172.5,153.75,1306.5,166.5,165
1246.5,255,195,1255.5,262.5,217.5
1255.5,262.5,217.5,1309.5,256.5,187.5
1309.5,256.5,187.5,1329,243,150
1309.5,256.5,187.5,1317,247.5,210
1317,247.5,210,1285.5,339,198.75
1317,247.5,210,1285.5,223.5,251.25
1255.5,262.5,217.5,1204.673218,252.063248,239.921722
1204.673218,252.063248,239.921722,1176,268.5,202.5
1176,268.5,202.5,1180.5,261,172.5
1176,268.5,202.5,1201.5,282,183.75
1176,268.5,202.5,1158,280.5,221.25
1236,267,191.25,1255.5,309,221.25
1255.5,309,221.25,1257,306,228.75
1257,306,228.75,1238.56543,288.46936,253.854187
1238.56543,288.46936,253.854187,1216.5,322.5,285
1216.5,322.5,285,1203,336,258.75
1203,336,258.75,1191,328.5,240
1203,336,258.75,1216.302856,380.704651,255
1216.302856,380.704651,255,1186.452026,397.190247,255
1186.452026,397.190247,255,1161.510864,365.693359,247.767838
1161.510864,365.693359,247.767838,1165.5,342,195
1216.5,322.5,285,1213.5,303,322.5
1213.5,303,322.5,1161,334.5,296.25
1161,334.5,296.25,1159.291016,385.57135,299.842682
1159.291016,385.57135,299.842682,1137,396,255
1161,334.5,296.25,1158,307.5,266.25
1213.5,303,322.5,1248,289.5,330
1248,289.5,330,1255.5,270,315
1248,289.5,330,1264.5,301.5,337.5
1213.5,303,322.5,1213.5,306,337.5
1213.5,306,337.5,1204.5,304.5,360
1204.5,304.5,360,1195.5,304.5,360
1195.5,304.5,360,1194,298.5,360
1195.5,304.5,360,1165.5,328.5,363.75
1165.5,328.5,363.75,1159.5,330,363.75
1159.5,330,363.75,1144.5,316.5,360
1144.5,316.5,360,1110,334.5,356.25
1110,334.5,356.25,1105.5,337.5,360
1105.5,337.5,360,1074,372,363.75
1074,372,363.75,1068,361.5,345
1068,361.5,345,1063.5,357,341.25
1063.5,357,341.25,1059.70105,319.19809,274.543579
1059.70105,319.19809,274.543579,1128,274.5,176.25
1063.5,357,341.25,1075.5,316.5,348.75
1075.5,316.5,348.75,1106.601807,315.603668,320.94516
1106.601807,315.603668,320.94516,1129.5,352.5,202.5
1075.5,316.5,348.75,1020,306,375
1020,306,375,994.5,282,390
1020,306,375,961.5,330,375
961.5,330,375,943.5,322.5,390
943.5,322.5,390,961.5,330,375
943.5,322.5,390,924,372,405
924,372,405,837,358.5,375
837,358.5,375,843,327,360
843,327,360,786,346.5,345
843,327,360,856.5,291,360
837,358.5,375,819,379.5,367.5
819,379.5,367.5,811.5,385.5,345
811.5,385.5,345,825,429,333.75
825,429,333.75,831,429,333.75
831,429,333.75,838.5,414,311.25
831,429,333.75,856.5,441,352.5
856.5,441,352.5,868.5,442.5,337.5
868.5,442.5,337.5,882,417,307.5
868.5,442.5,337.5,882,463.5,341.25
882,463.5,341.25,900,483,326.25
900,483,326.25,904.5,501,315
900,483,326.25,906,481.5,341.25
906,481.5,341.25,916.5,481.5,345
916.5,481.5,345,928.5,492,318.75
916.5,481.5,345,913.5,459,363.75
913.5,459,363.75,882,463.5,341.25
913.5,459,363.75,952.758057,439.176025,356.683655
952.758057,439.176025,356.683655,967.5,375,371.25
967.5,375,371.25,1065,274.5,322.5
1065,274.5,322.5,1113,273,307.5
1113,273,307.5,1117.5,265.5,307.5
1113,273,307.5,1195.5,331.5,345
1195.5,331.5,345,1179,397.5,341.25
1195.5,331.5,345,1212,319.5,345
1212,319.5,345,1216.5,309,345
1216.5,309,345,1222.5,312,360
1222.5,312,360,1263,304.5,341.25
1222.5,312,360,1216.5,318,375
1216.5,318,375,1204.5,304.5,360
1216.5,318,375,1218,336,375
1212,319.5,345,1258.5,324,345
1065,274.5,322.5,1039.5,262.5,315
1039.5,262.5,315,1044,255,315
1039.5,262.5,315,985.5,282,315
985.5,282,315,1000.447388,305.132996,318.255463
1000.447388,305.132996,318.255463,990,312,285
985.5,282,315,918,276,300
967.5,375,371.25,1074,372,363.75
913.5,459,363.75,948,522,360
948,522,360,966,576,330
966,576,330,972,576,315
966,576,330,958.5,597,337.5
958.5,597,337.5,915,625.5,330
915,625.5,330,859.5,628.5,311.25
859.5,628.5,311.25,856.5,633,307.5
856.5,633,307.5,852,630,292.5
852,630,292.5,903,658.5,221.25
903,658.5,221.25,901.5,655.5,210
903,658.5,221.25,904.5,666,240
904.5,666,240,858,750,123.75
904.5,666,240,907.5,672,251.25
907.5,672,251.25,982.5,661.5,243.75
982.5,661.5,243.75,1023.190002,665.766418,226.694626
1023.190002,665.766418,226.694626,1081.5,607.5,240
982.5,661.5,243.75,943.5,598.5,262.5
943.5,598.5,262.5,957,559.5,240
957,559.5,240,906,543,236.25
906,543,236.25,955.5,577.5,195
906,543,236.25,898.5,525,225
906,543,236.25,898.5,547.5,251.25
898.5,547.5,251.25,888,537,251.25
898.5,547.5,251.25,943.5,598.5,262.5
907.5,672,251.25,904.5,666,240
907.5,672,251.25,922.5,598.5,303.75
922.5,598.5,303.75,880.5,570,300
922.5,598.5,303.75,925.5,594,315
925.5,594,315,901.5,522,330
901.5,522,330,880.5,570,300
901.5,522,330,904.5,501,315
925.5,594,315,916.5,598.5,333.75
916.5,598.5,333.75,915,625.5,330
916.5,598.5,333.75,886.5,583.5,367.5
886.5,583.5,367.5,861.205688,555.168518,355.66449
861.205688,555.168518,355.66449,846,574.5,330
846,574.5,330,834,550.5,318.75
846,574.5,330,868.5,598.5,318.75
868.5,598.5,318.75,859.5,628.5,311.25
886.5,583.5,367.5,855,624,375
855,624,375,786,624,375
786,624,375,744,610.5,360
744,610.5,360,759.743103,592.559143,345.976776
759.743103,592.559143,345.976776,795,618,341.25
795,618,341.25,807,604.5,311.25
807,604.5,311.25,805.5,610.5,296.25
805.5,610.5,296.25,814.5,612,266.25
814.5,612,266.25,780.727417,637.920959,270
780.727417,637.920959,270,819,690,251.25
814.5,612,266.25,820.5,621,266.25
820.5,621,266.25,828,645,232.5
820.5,621,266.25,820.5,625.5,285
820.5,625.5,285,805.5,610.5,296.25
820.5,625.5,285,852,630,292.5
795,618,341.25,789,624,337.5
789,624,337.5,753,624,303.75
789,624,337.5,825,642,326.25
825,642,326.25,856.5,633,307.5
825,642,326.25,810,654,330
810,654,330,795,747,300
810,654,330,891,702,333.75
891,702,333.75,907.5,709.5,307.5
907.5,709.5,307.5,907.5,672,251.25
907.5,709.5,307.5,860.147034,726.452881,277.832916
860.147034,726.452881,277.832916,856.5,777,255
907.5,709.5,307.5,975,700.5,300
975,700.5,300,933.761841,763.847534,284.389771
933.761841,763.847534,284.389771,948,805.5,255
948,805.5,255,958.5,750,225
948,805.5,255,934.5,814.5,228.75
948,805.5,255,970.5,816,300
970.5,816,300,979.5,816,311.25
979.5,816,311.25,1031.536133,850.75824,300.000946
1031.536133,850.75824,300.000946,1089,810,300
1089,810,300,1129.5,771,311.25
1129.5,771,311.25,1150.5,768,337.5
1150.5,768,337.5,1194,762,307.5
1194,762,307.5,1181.83374,750.487427,226.700928
1181.83374,750.487427,226.700928,1219.5,742.5,195
1219.5,742.5,195,1228.5,738,168.75
1228.5,738,168.75,1234.450928,728.687683,120.849411
1234.450928,728.687683,120.849411,1263,660,120
1228.5,738,168.75,1240.5,742.5,187.5
1240.5,742.5,187.5,1255.5,754.5,195
1240.5,742.5,187.5,1242,733.5,198.75
1242,733.5,198.75,1242,729,195
1242,729,195,1246.230347,651.425781,221.01947
1246.230347,651.425781,221.01947,1208.209839,688.315063,213.512924
1208.209839,688.315063,213.512924,1212,732,232.5
1212,732,232.5,1219.5,742.5,195
1212,732,232.5,1236,751.5,236.25
1236,751.5,236.25,1255.5,757.5,213.75
1236,751.5,236.25,1246.5,763.5,258.75
1246.5,763.5,258.75,1249.5,783,232.5
1249.5,783,232.5,1263,787.5,210
1249.5,783,232.5,1195.62146,810.803894,234.189102
1195.62146,810.803894,234.189102,1206,844.5,251.25
1246.5,763.5,258.75,1264.5,754.5,270
1264.5,754.5,270,1282.5,757.5,270
1282.5,757.5,270,1332,781.5,225
1332,781.5,225,1332,676.5,195
1332,676.5,195,1335,673.5,165
1335,673.5,165,1341,676.5,150
1335,673.5,165,1325.794556,645.085632,150.625961
1325.794556,645.085632,150.625961,1345.5,624,168.75
1345.5,624,168.75,1363.5,612,180
1363.5,612,180,1345.5,624,168.75
1363.5,612,180,1366.5,610.5,183.75
1366.5,610.5,183.75,1368,597,153.75
1368,597,153.75,1360.5,592.5,138.75
1360.5,592.5,138.75,1368,561,116.25
1368,561,116.25,1354.5,564,90
1354.5,564,90,1354.807007,551.458557,40.2267
1354.807007,551.458557,40.2267,1402.5,450,30
1354.5,564,90,1341,571.5,86.25
1368,561,116.25,1384.5,528,135
1384.5,528,135,1402.5,525,112.5
1402.5,525,112.5,1408.5,517.5,105
1402.5,525,112.5,1410,528,105
1384.5,528,135,1381.5,547.5,176.25
1381.5,547.5,176.25,1360.5,579,172.5
1360.5,579,172.5,1360.5,592.5,138.75
1360.5,579,172.5,1327.5,567,187.5
1381.5,547.5,176.25,1396.5,556.5,180
1396.5,556.5,180,1401,568.5,176.25
1401,568.5,176.25,1380,595.5,157.5
1380,595.5,157.5,1398,628.5,127.5
1380,595.5,157.5,1368,597,153.75
1401,568.5,176.25,1417.5,574.5,202.5
1417.5,574.5,202.5,1453.5,511.5,213.75
1453.5,511.5,213.75,1456.5,546,183.75
1456.5,546,183.75,1441.5,495,150
1441.5,495,150,1384.5,528,135
1441.5,495,150,1444.5,490.5,142.5
1444.5,490.5,142.5,1446,442.5,56.25
1446,442.5,56.25,1470,391.5,30
1446,442.5,56.25,1465.5,486,30
1444.5,490.5,142.5,1456.5,448.5,165
1456.5,448.5,165,1459.5,445.5,157.5
1459.5,445.5,157.5,1470,436.5,146.25
1470,436.5,146.25,1489.5,510,97.5
1470,436.5,146.25,1479,343.5,120
1479,343.5,120,1500,358.5,105
1479,343.5,120,1479,331.5,116.25
1479,331.5,116.25,1489.5,321,108.75
1479,331.5,116.25,1462.5,307.5,131.25
1462.5,307.5,131.25,1467,304.5,131.25
1467,304.5,131.25,1464,265.5,108.75
1464,265.5,108.75,1465.5,244.5,82.5
1467,304.5,131.25,1497,294,123.75
1462.5,307.5,131.25,1464.559814,319.737396,163.697937
1464.559814,319.737396,163.697937,1423.5,394.5,165
1423.5,394.5,165,1413,390,105
1423.5,394.5,165,1395,477,183.75
1395,477,183.75,1333.5,499.5,213.75
1333.5,499.5,213.75,1356,430.5,183.75
1356,430.5,183.75,1367.048462,375.830475,194.087357
1367.048462,375.830475,194.087357,1307.221191,278.49762,135.004059
1307.221191,278.49762,135.004059,1339.5,250.5,131.25
1356,430.5,183.75,1351.5,430.5,165
1351.5,430.5,165,1312.5,468,142.5
1312.5,468,142.5,1303.5,475.5,123.75
1303.5,475.5,123.75,1308,487.5,116.25
1308,487.5,116.25,1321.5,483,97.5
1321.5,483,97.5,1342.5,501,71.25
1342.5,501,71.25,1336.5,496.5,56.25
1342.5,501,71.25,1335,532.5,67.5
1321.5,483,97.5,1324.5,480,93.75
1324.5,480,93.75,1305.221436,462.428436,59.573853
1305.221436,462.428436,59.573853,1326,451.5,48.75
1326,451.5,48.75,1336.5,445.5,67.5
1336.5,445.5,67.5,1350,411,30
1336.5,445.5,67.5,1342.5,453,82.5
1342.5,453,82.5,1336.5,465,56.25
1342.5,453,82.5,1338,454.5,101.25
1338,454.5,101.25,1324.5,480,93.75
1338,454.5,101.25,1303.5,448.5,120
1303.5,448.5,120,1296,460.5,120
1296,460.5,120,1266,442.5,30
1296,460.5,120,1303.5,475.5,123.75
1303.5,448.5,120,1299,441,127.5
1299,441,127.5,1314,381,120
1314,381,120,1337.691528,401.456177,84.908096
1337.691528,401.456177,84.908096,1315.5,376.5,30
1314,381,120,1318.5,381,273.75
1318.5,381,273.75,1332,355.5,288.75
1332,355.5,288.75,1356,345,273.75
1356,345,273.75,1363.5,352.5,247.5
1363.5,352.5,247.5,1363.5,348,243.75
1363.5,348,243.75,1383,295.5,213.75
1363.5,348,243.75,1359,340.5,270
1359,340.5,270,1395,298.5,266.25
1395,298.5,266.25,1403.085571,275.326111,249.304123
1403.085571,275.326111,249.304123,1389,295.5,210
1395,298.5,266.25,1474.5,309,232.5
1474.5,309,232.5,1483.5,310.5,221.25
1474.5,309,232.5,1489.5,358.5,251.25
1489.5,358.5,251.25,1435.5,406.5,221.25
1435.5,406.5,221.25,1456.5,448.5,165
1435.5,406.5,221.25,1422,399,232.5
1422,399,232.5,1404,388.5,255
1404,388.5,255,1363.5,352.5,247.5
1404,388.5,255,1396.5,382.5,303.75
1396.5,382.5,303.75,1348.5,442.5,322.5
1348.5,442.5,322.5,1335,442.5,326.25
1335,442.5,326.25,1305,426,315
1305,426,315,1270.5,442.5,296.25
1270.5,442.5,296.25,1290,429,228.75
1290,429,228.75,1299,441,127.5
1290,429,228.75,1300.677612,473.648041,258.103241
1300.677612,473.648041,258.103241,1315.5,501,228.75
1315.5,501,228.75,1333.5,499.5,213.75
1315.5,501,228.75,1296,555,277.5
1296,555,277.5,1305,564,243.75
1296,555,277.5,1293,565.5,292.5
1293,565.5,292.5,1272,567,300
1272,567,300,1266,583.5,311.25
1266,583.5,311.25,1260,616.5,315
1260,616.5,315,1260,652.5,300
1260,652.5,300,1260,663,281.25
1260,663,281.25,1318.5,660,217.5
1318.5,660,217.5,1300.5,660,187.5
1318.5,660,217.5,1332,676.5,195
1260,663,281.25,1263,639,258.75
1263,639,258.75,1281,589.5,240
1263,639,258.75,1248,657,273.75
1248,657,273.75,1236,675,251.25
1236,675,251.25,1242,729,195
1236,675,251.25,1161,669,266.25
1248,657,273.75,1260,663,281.25
1248,657,273.75,1194,621,285
1194,621,285,1197,618,266.25
1197,618,266.25,1248,618,213.75
1248,618,213.75,1248,612,176.25
1248,618,213.75,1266,630,195
1266,630,195,1287,624,176.25
1266,630,195,1260,634.5,180
1260,634.5,180,1263,660,120
1260,634.5,180,1248,612,176.25
1197,618,266.25,1170,651,225
1194,621,285,1182,613.5,292.5
1182,613.5,292.5,1161,669,266.25
1182,613.5,292.5,1176,595.5,311.25
1176,595.5,311.25,1182,582,322.5
1182,582,322.5,1206,559.5,330
1206,559.5,330,1180.5,520.5,311.25
1180.5,520.5,311.25,1197,495,318.75
1197,495,318.75,1204.5,487.5,326.25
1204.5,487.5,326.25,1213.5,483,330
1213.5,483,330,1221,475.5,326.25
1213.5,483,330,1210.5,495,326.25
1210.5,495,326.25,1197,495,318.75
1204.5,487.5,326.25,1210.5,495,326.25
1180.5,520.5,311.25,1146,499.5,311.25
1206,559.5,330,1222.5,558,337.5
1222.5,558,337.5,1240.5,580.5,337.5
1240.5,580.5,337.5,1260,616.5,315
1240.5,580.5,337.5,1239,661.5,356.25
1239,661.5,356.25,1240.5,697.5,333.75
1240.5,697.5,333.75,1231.5,702,330
1231.5,702,330,1194,762,307.5
1231.5,702,330,1252.5,651,315
1252.5,651,315,1260,652.5,300
1252.5,651,315,1260,616.5,315
1231.5,702,330,1219.5,699,345
1219.5,699,345,1176,652.5,337.5
1176,652.5,337.5,1150.5,681,330
1150.5,681,330,1129.5,678,300
1150.5,681,330,1113,634.5,360
1113,634.5,360,1098,666,345
1098,666,345,1114.5,678,322.5
1098,666,345,1035,667.5,348.75
1035,667.5,348.75,1035,664.5,341.25
1035,664.5,341.25,1050,663,315
1050,663,315,1020,711,307.5
1020,711,307.5,1029,774,296.25
1029,774,296.25,1057.092896,800.008728,266.775116
1057.092896,800.008728,266.775116,1009.5,877.5,266.25
1009.5,877.5,266.25,1000.5,882,273.75
1000.5,882,273.75,948,904.5,270
948,904.5,270,828,907.5,277.5
828,907.5,277.5,844.5,940.5,247.5
844.5,940.5,247.5,868.5,937.5,225
844.5,940.5,247.5,825,993,258.75
825,993,258.75,837,1009.5,285
837,1009.5,285,816,993,300
816,993,300,820.5,979.5,307.5
820.5,979.5,307.5,862.5,1011,292.5
862.5,1011,292.5,877.5,1014,270
877.5,1014,270,990.618225,939.581177,254.012848
990.618225,939.581177,254.012848,1009.5,877.5,266.25
877.5,1014,270,888,1021.5,281.25
888,1021.5,281.25,904.5,1039.5,296.25
904.5,1039.5,296.25,891,1044,307.5
891,1044,307.5,862.5,1011,292.5
891,1044,307.5,904.5,1047,333.75
904.5,1047,333.75,925.5,1048.5,330
925.5,1048.5,330,942,1056,330
942,1056,330,955.5,1053,330
955.5,1053,330,963,1053,315
963,1053,315,1030.5,1087.5,300
963,1053,315,972,1005,311.25
972,1005,311.25,904.5,1039.5,296.25
972,1005,311.25,1038,922.5,330
1038,922.5,330,1032.043457,887.516113,330
1032.043457,887.516113,330,1087.5,876,330
1087.5,876,330,1105.5,886.5,315
1105.5,886.5,315,1140.545044,907.382507,288.895233
1140.545044,907.382507,288.895233,1138.5,940.5,300
1138.5,940.5,300,1096.5,903,303.75
1096.5,903,303.75,1080.187256,956.391052,285
1080.187256,956.391052,285,1014.148499,979.212402,285
1014.148499,979.212402,285,1023.9104,1034.171021,276.377197
1023.9104,1034.171021,276.377197,1045.5,1044,228.75
1045.5,1044,228.75,1029,1060.5,225
1029,1060.5,225,964.5,1024.5,217.5
964.5,1024.5,217.5,978,978,217.5
1029,1060.5,225,991.5,1095,243.75
991.5,1095,243.75,919.45282,1039.01001,254.993973
919.45282,1039.01001,254.993973,864,1075.5,240
864,1075.5,240,796.5,1072.5,255
796.5,1072.5,255,771,997.5,270
771,997.5,270,825,993,258.75
771,997.5,270,762,991.5,266.25
762,991.5,266.25,751.5,981,258.75
751.5,981,258.75,739.5,955.5,247.5
739.5,955.5,247.5,744,948,232.5
739.5,955.5,247.5,700.5,949.5,247.5
700.5,949.5,247.5,675,976.5,236.25
675,976.5,236.25,709.5,1009.5,210
709.5,1009.5,210,681,1030.5,191.25
681,1030.5,191.25,675.924194,1020.282898,141.842407
675.924194,1020.282898,141.842407,685.843689,1051.961182,96.861626
685.843689,1051.961182,96.861626,723,1027.5,71.25
723,1027.5,71.25,720,1017,30
723,1027.5,71.25,724.5,1026,78.75
724.5,1026,78.75,748.5,1030.5,30
724.5,1026,78.75,718.5,1054.5,150
718.5,1054.5,150,786,1044,198.75
786,1044,198.75,802.5,1102.5,195
802.5,1102.5,195,814.5,1119,195
814.5,1119,195,813,1125,172.5
813,1125,172.5,790.5,1095,150
790.5,1095,150,777,1102.5,123.75
790.5,1095,150,820.5,1047,150
813,1125,172.5,808.5,1131,153.75
813,1125,172.5,859.5,1122,187.5
859.5,1122,187.5,877.5,1114.5,168.75
877.5,1114.5,168.75,870,1119,142.5
870,1119,142.5,838.5,1128,120
838.5,1128,120,835.5,1128,123.75
835.5,1128,123.75,838.5,1128,120
870,1119,142.5,919.5,1110,153.75
919.5,1110,153.75,970.5,1123.5,138.75
970.5,1123.5,138.75,960,1063.5,135
960,1063.5,135,978,1059,127.5
960,1063.5,135,958.5,1050,138.75
970.5,1123.5,138.75,979.5,1131,135
979.5,1131,135,979.5,1135.5,112.5
979.5,1135.5,112.5,998.973022,1178.532349,89.691551
998.973022,1178.532349,89.691551,988.232239,1176.757568,32.37685
988.232239,1176.757568,32.37685,990,1144.5,33.75
990,1144.5,33.75,981,1134,41.25
981,1134,41.25,958.5,1084.5,30
981,1134,41.25,979.5,1135.5,112.5
990,1144.5,33.75,1014,1144.5,45
979.5,1131,135,997.5,1200,176.25
997.5,1200,176.25,1008,1197,180
997.5,1200,176.25,991.5,1222.5,180
991.5,1222.5,180,870,1119,142.5
991.5,1222.5,180,982.5,1237.5,157.5
982.5,1237.5,157.5,1044,1198.5,150
982.5,1237.5,157.5,1014,1300.5,153.75
1014,1300.5,153.75,1051.5,1227,135
1014,1300.5,153.75,1057.5,1338,135
1057.5,1338,135,1056,1338,101.25
1056,1338,101.25,1054.5,1341,90
1056,1338,101.25,1054.5,1308,105
1057.5,1338,135,1102.758423,1339.586914,107.657867
1102.758423,1339.586914,107.657867,1128,1384.5,123.75
1128,1384.5,123.75,1155,1390.5,101.25
1128,1384.5,123.75,1131,1413,135
1131,1413,135,1117.5,1425,120
1131,1413,135,1120.5,1437,123.75
1057.5,1338,135,1075.5,1396.5,172.5
1075.5,1396.5,172.5,1074,1401,168.75
1074,1401,168.75,1063.5,1428,127.5
1074,1401,168.75,1065,1407,183.75
1065,1407,183.75,1035,1384.5,157.5
1065,1407,183.75,1129.5,1498.5,228.75
1129.5,1498.5,228.75,1123.5,1512,232.5
1123.5,1512,232.5,1131,1509,187.5
1131,1509,187.5,1143,1480.5,180
1143,1480.5,180,1184.080566,1489.489136,180
1184.080566,1489.489136,180,1231.5,1443,176.25
1231.5,1443,176.25,1239,1386,127.5
1239,1386,127.5,1224,1378.5,75
1224,1378.5,75,1236,1383,45
1236,1383,45,1276.5,1375.5,90
1276.5,1375.5,90,1323.695068,1316.151489,104.99987
1323.695068,1316.151489,104.99987,1300.5,1390.5,105
1300.5,1390.5,105,1276.5,1375.5,90
1300.5,1390.5,105,1275,1414.5,120
1275,1414.5,120,1243.5,1498.5,30
1275,1414.5,120,1279.5,1416,138.75
1279.5,1416,138.75,1255.5,1464,131.25
1255.5,1464,131.25,1234.5,1495.5,101.25
1234.5,1495.5,101.25,1224,1492.5,75
1224,1492.5,75,1225.5,1497,67.5
1225.5,1497,67.5,1203,1447.5,30
1225.5,1497,67.5,1217.680786,1533.778809,99.926971
1217.680786,1533.778809,99.926971,1212,1560,63.75
1212,1560,63.75,1218,1570.5,30
1212,1560,63.75,1191,1603.5,63.75
1191,1603.5,63.75,1215,1678.5,30
