Node,X,Y,Z
1090,1243.5,190.5,198.75
1091,1237.671143,206.644363,140.974731
1092,1269,208.5,135
1093,1276.5,210,127.5
1094,1279.5,213,123.75
1095,1294.5,234,101.25
1096,1297.307495,261.619049,61.635654
1097,1308,217.5,30
1098,1309.5,214.5,78.75
1099,1276.5,192,30
1100,1320,220.5,105
1101,1357.900391,214.954636,31.278545
1102,1372.5,271.5,78.75
1103,1333.5,322.5,75
1104,1318.5,328.5,60
1105,1305,324,67.5
1106,1315.5,318,30
1107,1287.935913,322.382385,116.737289
1108,1248,315,120
1109,1230,307.5,138.75
1110,1231.5,303,138.75
1111,1265.056396,348.005432,153.707474
1112,1285.5,339,198.75
1113,1216.331177,431.818787,209.658218
1114,1219.5,483,183.75
1115,1225.143555,464.321991,154.22879
1116,1246.645508,483.079407,150.359497
1117,1286.397339,556.831299,175.200638
1118,1281,589.5,240
1119,1305,564,243.75
1120,1309.5,565.5,228.75
1121,1327.5,567,187.5
1122,1318.5,553.5,165
1123,1308,556.5,142.5
1124,1314,546,120
1125,1341,571.5,86.25
1126,1335,532.5,67.5
1127,1337.758911,518.677795,41.663315
1128,1336.5,496.5,56.25
1129,1336.5,465,56.25
1130,1332,459,45
1131,1396.5,390,45
1132,1327.5,342,60
1133,1440.880981,398.173004,59.993
1134,1465.5,370.5,60
1135,1432.411865,324.420593,38.124962
1136,1413,390,105
1137,1382.68042,364.587128,113.962952
1138,1354.5,420,146.25
1139,1408.5,517.5,105
1140,1410,528,105
1141,1426.5,549,82.5
1142,1420.5,547.5,45
1143,1456.5,537,30
1144,1399.5,604.5,33.75
1145,1384.5,613.5,30
1146,1441.5,633,45
1147,1453.5,621,30
1148,1461,642,75
1149,1525.5,681,86.25
1150,1560,697.5,101.25
1151,1565.051758,733.867676,45.305767
1152,1542,754.5,75
1153,1479.767822,741.58136,41.66626
1154,1471.5,759,78.75
1155,1470,768,78.75
1156,1407,880.5,30
1157,1515,855,127.5
1158,1483.913086,852.363647,61.640804
1159,1471.5,934.5,75
1160,1481.879395,943.524841,33.40337
1161,1498.5,954,48.75
1162,1472.061523,999.334717,99.021774
1163,1428,973.5,75
1164,1400.463379,946.102173,75.580238
1165,1422,922.5,63.75
1166,1426.5,918,60
1167,1438.5,907.5,30
1168,1434,906,90
1169,1467,807,30
1170,1429.5,900,116.25
1171,1408.5,879,161.25
1172,1391.301758,857.906311,194.665466
1173,1413,787.5,217.5
1174,1413,786,202.5
1175,1443.939209,813.135681,180.003326
1176,1413,879,172.5
1177,1479,892.5,217.5
1178,1501.5,895.5,165
1179,1491,907.5,131.25
1180,1530,949.5,112.5
1181,1533,961.5,75
1182,1531.5,964.5,67.5
1183,1552.5,982.5,30
1184,1581.289795,925.416992,81.039085
1185,1566,948,120
1186,1602,910.5,161.25
1187,1581,894,168.75
1188,1579.5,876,112.5
1189,1581,870,101.25
1190,1579.5,853.5,48.75
1191,1533.506104,835.138123,73.02047
1192,1552.519653,804.8573,70.583275
1193,1560,795,30
1194,1608,840,30
1195,1636.5,813,138.75
1196,1657.5,793.5,63.75
1197,1675.5,781.5,41.25
1198,1705.5,765,33.75
1199,1710,771,30
1200,1746,726,67.5
1201,1761,702,63.75
1202,1768.5,693,56.25
1203,1815,682.5,30
1204,1729.5,664.5,86.25
1205,1732.821289,639.009949,41.841522
1206,1780.5,585,48.75
1207,1809,576,30
1208,1792.5,547.5,90
1209,1791,525,71.25
1210,1756.5,495,30
1211,1763.467773,485.340302,114.932182
1212,1729.5,489,112.5
1213,1714.670654,528.114807,104.999977
1214,1737,546,93.75
1215,1713,556.5,56.25
1216,1740,537,30
1217,1684.049805,562.070251,42.332569
1218,1659.832275,542.454285,59.370625
1219,1677,502.5,56.25
1220,1708.5,465,30
1221,1681.5,501,75
1222,1701.036987,446.113983,63.384926
1223,1708.5,435,30
1224,1645.5,544.5,105
1225,1623,523.5,90
1226,1635,463.5,78.75
1227,1648.5,453,75
1228,1645.5,445.5,60
1229,1659,417,30
1230,1621.5,448.5,75
1231,1615.5,406.5,56.25
1232,1626,412.5,30
1233,1621.328735,381.214417,74.317116
1234,1614,357,48.75
1235,1576.5,373.5,48.75
1236,1574.190918,310.405945,51.568253
1237,1611,283.5,30
1238,1566,406.5,105
1239,1536,382.5,105
1240,1506,367.5,90
1241,1500,358.5,105
1242,1516.5,327,105
1243,1519.5,321,105
1244,1524,316.5,105
1245,1555.170288,284.817596,104.391098
1246,1545,229.5,105
1247,1555.5,223.5,82.5
1248,1551,210,60
1249,1588.5,234,45
1250,1615.5,229.5,30
1251,1588.5,241.5,56.25
1252,1653.488647,243.801483,75
1253,1643.228027,177.959198,56.362347
1254,1653.500366,169.029678,32.472294
1255,1665,199.5,30
1256,1543.5,264,56.25
1257,1524,226.5,30
1258,1516.210938,308.879089,32.909233
1259,1501.5,327,60
1260,1485,364.5,30
1261,1489.5,321,108.75
1262,1497,294,123.75
1263,1522.5,259.5,131.25
1264,1546.5,232.5,116.25
1265,1570.5,247.5,157.5
1266,1579.5,261,135
1267,1624.072754,225.575577,125.832512
1268,1528.5,196.5,135
1269,1539,205.5,120
1270,1548,190.5,105
1271,1563,192,90
1272,1570.5,187.5,82.5
1273,1549.5,165,60
1274,1555.5,156,30
1275,1531.5,165,41.25
1276,1546.5,166.5,30
1277,1489.5,193.5,97.5
1278,1456.5,196.5,105
1279,1450.5,193.5,97.5
1280,1435.5,222,63.75
1281,1449,234,45
1282,1464,207,30
1283,1462.5,268.5,41.25
1284,1468.5,292.5,82.5
1285,1473,286.5,78.75
1286,1477.5,273,71.25
1287,1459.5,271.5,101.25
1288,1437,268.5,105
1289,1431,235.5,120
1290,1432.5,231,120
1291,1441.5,219,120
1292,1449,213,120
1293,1447.5,199.5,120
1294,1449,195,135
1295,1438.5,186,135
1296,1422,160.5,135
1297,1419,202.5,146.25
1298,1423.5,214.5,131.25
1299,1419,217.5,131.25
1300,1429.5,243,138.75
1301,1435.5,253.5,150
1302,1423.5,279,120
1303,1438.126953,309.826111,101.024231
1304,1387.526001,293.774658,148.142548
1305,1389,295.5,210
1306,1383,295.5,213.75
1307,1372.909424,261.705688,202.496063
1308,1410,226.5,191.25
1309,1417.5,234,180
1310,1428.665527,253.566467,185.827606
1311,1410,207,206.25
1312,1351.5,193.5,172.5
1313,1329,243,150
1314,1339.5,250.5,131.25
1315,1345.5,252,123.75
1316,1355.228638,280.790375,105.029793
1317,1377,268.5,86.25
1318,1383,262.5,86.25
1319,1414.5,223.5,52.5
1320,1413,208.5,30
1321,1431,223.5,63.75
1322,1446,238.5,48.75
1323,1465.5,244.5,82.5
1324,1480.5,225,108.75
1325,1464,217.5,131.25
1326,1465.5,207,161.25
1327,1461,196.5,146.25
1328,1462.5,192,138.75
1329,1471.5,178.5,142.5
1330,1465.5,162,120
1331,1482,183,138.75
1332,1491,189,123.75
1333,1503,193.5,123.75
1334,1524,195,135
1335,1516.5,190.5,153.75
1336,1509,207,165
1337,1500,211.5,142.5
1338,1498.5,214.5,135
1339,1492.5,256.5,157.5
1340,1485,306,221.25
1341,1483.5,310.5,221.25
1342,1571.246826,350.082458,195
1343,1576.040161,380.393677,205.832993
1344,1561.5,370.5,236.25
1345,1561.5,352.5,255
1346,1660.5,426,240
1347,1698,292.5,217.5
1348,1702.5,291,195
1349,1677,315,176.25
1350,1659,297,210
1351,1606.5,318,210
1352,1575,310.5,191.25
1353,1579.5,336,138.75
1354,1634.894653,288.047119,103.485207
1355,1641,298.5,71.25
1356,1654.5,226.5,30
1357,1645.958252,322.786224,46.124973
1358,1551,364.5,131.25
1359,1531.5,324,112.5
1360,1528.5,333,123.75
1361,1518,388.5,165
1362,1537.5,378,123.75
1363,1524,408,206.25
1364,1512,424.5,198.75
1365,1557,474,161.25
1366,1614,472.5,108.75
1367,1624.5,460.5,82.5
1368,1624.5,477,123.75
1369,1654.5,450,142.5
1370,1682.543091,424.644257,116.452484
1371,1672.150391,449.358887,167.48613
1372,1660.5,480,191.25
1373,1657.5,517.5,172.5
1374,1663.5,525,180
1375,1665,543,187.5
1376,1639.5,562.5,150
1377,1639.5,567,131.25
1378,1676.849609,592.66687,120.865089
1379,1689,610.5,172.5
1380,1708.651611,584.547913,218.837555
1381,1714.5,543,210
1382,1738.5,630,172.5
1383,1761.738525,639.782166,175.121796
1384,1785,622.5,127.5
1385,1797,612,105
1386,1854,612,78.75
1387,1900.5,612,45
1388,1927.5,610.5,30
1389,1920,661.5,56.25
1390,1932,661.5,60
1391,1951.5,642,30
1392,1945.5,675,90
1393,1984.5,618,56.25
1394,2047.475586,631.044983,59.921795
1395,2097,586.5,30
1396,2005.5,595.5,30
1397,1980,714,67.5
1398,2004,688.5,30
1399,2002.5,708,116.25
1400,2067,699,97.5
1401,2104.82251,657.477844,45.934368
1402,2127,652.5,56.25
1403,2253,604.5,45
1404,2133,672,78.75
1405,2175,717,78.75
1406,2232,720,41.25
1407,2284.5,699,30
1408,2223,732,30
1409,2217,741,105
1410,2304.239746,757.54541,81.720169
1411,2325,729,45
1412,2211,745.5,105
1413,2167.833496,762.762451,115.465652
1414,2157,774,71.25
1415,2155.209717,767.810974,58.129299
1416,2151,775.5,67.5
1417,2142.084229,773.147888,56.311871
1418,2112,813,67.5
1419,2101.100586,832.629639,45.182659
1420,2073,853.5,71.25
1421,2085,828,90
1422,2059.5,849,138.75
1423,2064,894,131.25
1424,2115,886.5,120
1425,2128.5,853.5,150
1426,2172,850.5,138.75
1427,2191.5,793.5,135
1428,2247.047119,818.059082,85.38887
1429,2214,762,86.25
1430,2203.5,780,105
1431,2173.958008,863.073547,85.888992
1432,2095.5,925.5,86.25
1433,2100,906,30
1434,2056.5,951,93.75
1435,2047.5,964.5,75
1436,1999.5,981,67.5
1437,1984.5,952.5,37.5
1438,1986,949.5,30
1439,1945.770874,953.748718,51.479462
1440,1944,892.5,67.5
1441,1968,867,30
1442,1935,888,97.5
1443,1863,904.5,86.25
1444,1843.5,916.5,82.5
1445,1833,919.5,67.5
1446,1830,907.5,37.5
1447,1885.5,889.5,30
1448,1786.5,928.5,30
1449,1783.5,924,78.75
1450,1779,919.5,75
1451,1794,873,67.5
1452,1780.5,876,30
1453,1801.5,870,78.75
1454,1846.5,847.5,108.75
1455,1872,841.5,105
1456,1882.5,850.5,97.5
1457,1924.5,810,60
1458,1965,774,30
1459,1901.193848,790.881226,61.060696
1460,1885.5,801,108.75
1461,1921.5,795,150
1462,1929,789,142.5
1463,1942.5,777,120
1464,1921.476196,748.367737,67.127563
1465,1948.5,726,30
1466,1962,831,120
1467,1960.5,837,116.25
1468,2014.5,831,33.75
1469,2031,804,30
1470,2029.5,829.5,30
1471,1951.5,844.5,116.25
1472,1893,883.5,131.25
1473,1885.5,870,150
1474,1861.5,862.5,135
1475,1857,858,135
1476,1845,853.5,120
1477,1827,844.5,153.75
1478,1819.5,841.5,150
1479,1779,856.5,108.75
1480,1779.808716,885.601196,134.615021
1481,1857.431885,934.821655,169.573471
1482,1870.088623,912.954895,234.565369
1483,1851,930,251.25
1484,1842,946.5,247.5
1485,1827,940.5,228.75
1486,1806,934.5,198.75
1487,1779,979.5,157.5
1488,1740,952.5,120
1489,1734,954,90
1490,1710,943.5,63.75
1491,1731,903,30
1492,1669.5,951,56.25
1493,1650,948,30
1494,1714.5,999,90
1495,1710,1008,86.25
1496,1702.5,999,108.75
1497,1684.5,1017,90
1498,1699.5,1008,30
1499,1710,997.5,112.5
1500,1720.5,997.5,127.5
1501,1720.5,1035,127.5
1502,1737,1044,116.25
1503,1767.396851,1039.459229,95.84153
1504,1735.5,1059,52.5
1505,1740,1060.5,108.75
1506,1791,1036.5,153.75
1507,1741.5,973.5,195
1508,1708.248413,1046.464233,194.665955
1509,1651.5,1059,180
1510,1670.998291,1053.325195,136.095795
1511,1627.5,1098,172.5
1512,1635,1105.5,161.25
1513,1614,1108.5,168.75
1514,1612.5,1132.5,153.75
1515,1614,1134,135
1516,1618.5,1174.5,75
1517,1618.5,1194,52.5
1518,1635,1188,30
1519,1602,1209,71.25
1520,1585.5,1222.5,82.5
1521,1558.5,1231.5,105
1522,1509,1195.5,116.25
1523,1482,1182,86.25
1524,1481.39978,1183.884766,51.962776
1525,1531.970459,1151.133911,30.128979
1526,1540.5,1092,45
1527,1566,1069.5,30
1528,1521,1110,97.5
1529,1485,1176,101.25
1530,1459.5,1137,116.25
1531,1445.947266,1103.039429,93.795288
1532,1503,1042.5,67.5
1533,1506,1035,30
1534,1569,1033.5,108.75
1535,1635,1008,146.25
1536,1636.5,961.5,123.75
1537,1613.811035,975.864319,105.80658
1538,1573.5,970.5,161.25
1539,1588.5,961.5,191.25
1540,1609.5,931.5,195
1541,1618.5,921,183.75
1542,1617,918,221.25
1543,1609.5,921,217.5
1544,1575.237305,911.886353,239.999237
1545,1531.5,855,236.25
1546,1549.596802,821.128235,118.901817
1547,1564.446045,791.934143,110.546806
1548,1569,792,146.25
1549,1518,792,191.25
1550,1504.5,807,176.25
1551,1440.444214,801.136902,121.920135
1552,1383,768,161.25
1553,1386,697.5,172.5
1554,1341,676.5,150
1555,1357.5,675,112.5
1556,1383.355591,691.60144,93.39415
1557,1359.309204,652.407166,42.124107
1558,1395.048096,664.958801,127.014473
1559,1398,628.5,127.5
1560,1429.5,621,116.25
1561,1453.5,576,93.75
1562,1496.34021,567.007812,89.994965
1563,1489.5,510,97.5
1564,1492.5,486,56.25
1565,1513.5,456,30
1566,1491,478.5,63.75
1567,1489.5,445.5,63.75
1568,1512,421.5,48.75
1569,1530,406.5,30
1570,1558.5,498,90
1571,1555.5,501,60
1572,1587,490.5,30
1573,1603.5,546,78.75
1574,1575,592.5,108.75
1575,1567.5,582,108.75
1576,1558.5,577.5,86.25
1577,1533,606,30
1578,1572,576,56.25
1579,1566,561,30
1580,1617,660,82.5
1581,1619.676147,710.356445,61.232098
1582,1656,709.5,30
1583,1579.5,603,112.5
1584,1572,636,180
1585,1617.276978,632.742188,179.810806
1586,1543.5,621,202.5
1587,1536,577.5,198.75
1588,1552.581299,534.749084,218.092896
1589,1558.146118,525.689148,258.522888
1590,1591.5,501,266.25
1591,1615.613281,444.118469,162.57869
1592,1627.5,364.5,138.75
1593,1647,355.5,112.5
1594,1699.206665,363.867767,43.946011
1595,1735.5,370.5,56.25
1596,1803,445.5,30
1597,1792.5,288,63.75
1598,1830.17981,252.264923,34.023716
1599,1852.5,276,37.5
1600,1893,258,30
1601,1840.5,289.5,30
1602,1863,322.5,78.75
1603,1890,360,82.5
1604,1867.5,396,67.5
1605,1867.5,378,30
1606,1891.216431,420.986725,55.467552
1607,1899,408,30
1608,1930.5,379.5,82.5
1609,1938,315,30
1610,1933.5,420,105
1611,1950,427.5,75
1612,1962,433.5,30
1613,1968,465,101.25
1614,2005.5,456,116.25
1615,1968,537,112.5
1616,1973.884399,551.111206,80.340553
1617,1950.132446,532.182251,42.244495
1618,1887,558,60
1619,1858.5,520.5,48.75
1620,1837.5,496.5,30
1621,1893,538.5,30
1622,1934.046021,585.996094,86.960403
1623,1899,589.5,127.5
1624,1854,537,120
1625,1863,526.5,105
1626,1873.5,510,105
1627,1893,504,78.75
1628,1912.5,472.5,30
1629,1891.5,513,150
1630,1893,507,161.25
1631,1908,469.5,150
1632,1896,460.5,108.75
1633,1887,466.5,108.75
1634,1851.595825,452.19931,113.040977
1635,1803,489,153.75
1636,1823.466919,449.994324,193.664032
1637,1819.5,400.5,176.25
1638,1822.5,381,172.5
1639,1825.5,355.5,176.25
1640,1906.5,442.5,180
1641,1975.5,433.5,157.5
1642,1962.570923,442.53833,135.215881
1643,2013.313965,458.16095,150
1644,2004,516,157.5
1645,1997.28125,540.314026,135.237747
1646,1974,568.5,153.75
1647,1947,567,150
1648,1926,576,157.5
1649,1914,550.5,176.25
1650,1911,544.5,172.5
1651,1899,526.5,168.75
1652,1900.5,514.5,176.25
1653,1970.048828,500.291565,178.197647
1654,1900.5,555,195
1655,1870.5,562.5,187.5
1656,1837.5,592.5,180
1657,1848.858276,640.471008,170.110519
1658,1833,661.5,221.25
1659,1809,753,198.75
1660,1741.5,751.5,127.5
1661,1774.263916,787.970276,72.972244
1662,1792.5,744,30
1663,1729.5,729,123.75
1664,1695,762,93.75
1665,1716,796.5,82.5
1666,1755.111816,831.450012,45.61813
1667,1737,868.5,86.25
1668,1725,876,105
1669,1710,888,108.75
1670,1677,867,60
1671,1668,811.5,56.25
1672,1669.5,868.5,78.75
1673,1627.5,927,30
1674,1672.157837,846.296753,115.012444
1675,1701,811.5,108.75
1676,1707,816,127.5
1677,1725,858,135
1678,1678.077881,864.64325,142.449158
1679,1642.5,922.5,131.25
1680,1633.5,921,123.75
1681,1632,927,123.75
1682,1635,943.5,127.5
1683,1638,930,131.25
1684,1746,883.5,153.75
1685,1728,912,135
1686,1722,913.5,131.25
1687,1657.5,990,157.5
1688,1672.5,954,217.5
1689,1711.5,936,232.5
1690,1731,922.5,221.25
1691,1731,906,217.5
1692,1743,906,213.75
1693,1750.5,903,210
1694,1767,892.5,202.5
1695,1752,883.5,161.25
1696,1684.5,856.5,187.5
1697,1713.996094,807.128052,159.786133
1698,1635,814.5,157.5
1699,1626,823.5,187.5
1700,1603.5,829.5,180
1701,1587,804,187.5
1702,1568.837646,797.502502,238.738861
1703,1498.5,799.5,217.5
1704,1497,810,198.75
1705,1336.5,864,236.25
1706,1323,855,225
1707,1312.5,861,213.75
1708,1339.5,871.5,165
1709,1345.5,849,142.5
1710,1360.5,843,97.5
1711,1351.5,844.5,30
1712,1354.5,849,93.75
1713,1357.776245,887.984863,104.824287
1714,1359,904.5,75
1715,1381.271851,949.328308,38.209091
1716,1356,987,30
1717,1333.5,907.5,60
1718,1339.5,915,30
1719,1278,957,86.25
1720,1238.842285,952.13739,89.155334
1721,1231.5,991.5,108.75
1722,1234.5,1012.5,105
1723,1171.5,1030.5,52.5
1724,1242,1044,41.25
1725,1281,1005,67.5
1726,1294.5,982.5,71.25
1727,1357.161987,992.744873,75.792175
1728,1354.5,972,131.25
1729,1317,955.5,135
1730,1300.5,979.5,93.75
1731,1287,969,108.75
1732,1278,960,116.25
1733,1270.5,948,146.25
1734,1276.5,942,161.25
1735,1307.961914,932.426453,159.692673
1736,1348.5,966,180
1737,1366.5,988.5,146.25
1738,1381.5,987,146.25
1739,1396.5,985.5,131.25
1740,1401,984,127.5
1741,1420.5,1005,93.75
1742,1423.129517,1000.772461,129.145065
1743,1368,934.5,180
1744,1407,948,180
1745,1443.200684,921.824158,190.275528
1746,1420.824829,991.103455,180.00061
1747,1503,1003.5,191.25
1748,1536,1029,180
1749,1508.939331,1065.354736,131.658585
1750,1521,1102.5,123.75
1751,1515,1104,112.5
1752,1552.69458,1101.303955,149.831635
1753,1593,1086,123.75
1754,1599.032837,1108.106445,105.110962
1755,1521.405029,1051.991943,209.93605
1756,1464,1039.5,198.75
1757,1444.5,1044,176.25
1758,1437,1057.5,165
1759,1474.220825,1121.879517,164.821747
1760,1428,1126.5,153.75
1761,1375.5,1111.5,108.75
1762,1350,1089,101.25
1763,1341.787109,1054.605957,104.900909
1764,1318.5,1116,71.25
1765,1308,1098,63.75
1766,1326,1089,30
1767,1312.5,1129.5,67.5
1768,1332,1125,30
1769,1306.5,1143,86.25
1770,1299,1150.5,90
1771,1282.719604,1194.825317,75
1772,1375.5,1267.5,75
1773,1374,1303.5,30
1774,1402.5,1218,71.25
1775,1441.5,1236,30
1776,1392,1194,78.75
1777,1462.5,1107,30
1778,1369.626831,1183.956787,94.63485
1779,1356,1173,71.25
1780,1379.205811,1124.168091,34.06818
1781,1392,1086,71.25
1782,1404,1042.5,30
1783,1389,1066.5,120
1784,1371,1060.5,138.75
1785,1338.906128,1056.52478,149.992569
1786,1302,964.5,138.75
1787,1401,1051.5,146.25
1788,1428,1062,176.25
1789,1426.5,1053,191.25
1790,1370.784546,1077.620483,180.07019
1791,1416,1137,176.25
1792,1399.5,1162.5,210
1793,1297.5,1125,153.75
1794,1296,1128,150
1795,1314,1132.5,123.75
1796,1313.947632,1093.087158,133.437378
1797,1299,1110,161.25
1798,1294.5,1090.5,172.5
1799,1231.5,1032,187.5
1800,1191,1011,195
1801,1159.5,1008,206.25
1802,1135.5,955.5,150
1803,1147.5,1015.5,75
1804,1135.5,948,150
1805,1137,922.5,123.75
1806,1140,927,116.25
1807,1137,934.5,101.25
1808,1123.5,943.5,97.5
1809,1093.5,904.5,105
1810,1089.769165,899.638123,60.578972
1811,1056,894,56.25
1812,1063.5,870,30
1813,1044,906,67.5
1814,1089,1036.5,30
1815,1025.271484,877.104614,112.359344
1816,1045.5,886.5,138.75
1817,1053.201172,861.051575,160.995911
1818,1056,844.5,123.75
1819,1060.5,808.5,71.25
1820,1009.5,808.5,30
1821,1084.5,817.5,153.75
1822,1111.872681,824.226929,152.855225
1823,1193.833984,760.338623,99.653358
1824,1186.317993,770.716675,43.764755
1825,1195.5,808.5,30
1826,1076.526978,768.900269,160.365845
1827,1117.156006,733.243347,155.882568
1828,1159.501831,734.114136,83.848831
1829,1156.048706,716.356812,53.546524
1830,1086.31543,899.627869,157.74617
1831,1104,816,225
1832,1066.5,856.5,221.25
1833,1032,885,202.5
1834,1006.5,889.5,183.75
1835,1003.5,885,172.5
1836,999,888,165
1837,991.5,912,60
1838,1026,912,30
1839,969.561279,939.436707,45.026585
1840,969,964.5,67.5
1841,1026,970.5,82.5
1842,1024.5,982.5,30
1843,1026,967.5,112.5
1844,977.450073,944.900635,99.559975
1845,1035,960,146.25
1846,1111.5,945,116.25
1847,1128,916.5,127.5
1848,1128,900,142.5
1849,1147.5,868.5,116.25
1850,1207.5,880.5,60
1851,1228.5,822,30
1852,1242,864,191.25
1853,1267.5,817.5,210
1854,1263,787.5,210
1855,1255.5,757.5,213.75
1856,1255.5,754.5,195
1857,1285.999512,746.620605,179.99704
1858,1300.5,660,187.5
1859,1287,624,176.25
1860,1285.5,613.5,153.75
1861,1263,660,120
1862,1237.5,693,78.75
1863,1231.5,660,30
1864,1273.538818,682.439514,38.680153
1865,1290,687,63.75
1866,1270.5,724.5,86.25
1867,1230,741,30
1868,1269,757.5,108.75
1869,1287,804,101.25
1870,1281,838.5,78.75
1871,1283.310181,827.295166,51.695118
1872,1320,756,45
1873,1335,744,30
1874,1348.5,751.5,63.75
1875,1375.5,682.5,30
1876,1351.97937,770.603943,92.151749
1877,1324.5,759,116.25
1878,1300.5,745.5,127.5
1879,1308,678,116.25
1880,1306.5,679.5,82.5
1881,1306.5,654,86.25
1882,1309.5,621,30
1883,1293,660,105
1884,1269,762,127.5
1885,1254,790.5,138.75
1886,1269,829.5,150
1887,1284,859.5,112.5
1888,1285.5,852,86.25
1889,1290,871.5,75
1890,1299,873,90
1891,1287,867,105
1892,1278,880.5,90
1893,1228.5,915,165
1894,1138.5,933,165
1895,1248,919.5,191.25
1896,1351.5,955.5,217.5
1897,1368,981,236.25
1898,1414.5,976.5,258.75
1899,1419,973.5,236.25
1900,1402.5,927,232.5
1901,1426.519897,894.088623,239.845184
1902,1356,913.5,236.25
1903,1353,921,240
1904,1334.249634,944.004028,254.998871
1905,1270.857544,923.703186,255
1906,1222.5,850.5,247.5
1907,1206,844.5,251.25
1908,1131.70813,844.506226,257.616699
1909,1140,850.5,232.5
1910,1096.5,897,210
1911,1033.5,943.5,210
1912,1032,930,187.5
1913,1024.5,952.5,172.5
1914,997.53418,991.485413,160.176559
1915,1042.5,1036.5,127.5
1916,1053.520752,1004.262268,134.940765
1917,1014,937.5,217.5
1918,994.5,943.5,221.25
1919,978,978,217.5
1920,907.5,1005,202.5
1921,909,990,180
1922,891,1008,210
1923,840,982.5,202.5
1924,825,978,213.75
1925,786.586365,989.144653,225
1926,744,948,232.5
1927,751.5,903,255
1928,766.5,901.5,236.25
1929,763.5,918,206.25
1930,723,864,191.25
1931,736.5,844.5,180
1932,769.24353,797.981506,202.497269
1933,747,640.5,228.75
1934,691.160095,625.402588,172.680389
1935,723,561,262.5
1936,703.5,561,266.25
1937,684,556.5,258.75
1938,687,544.5,228.75
1939,681,555,198.75
1940,682.5,535.5,165
1941,690,508.5,165
1942,690,502.5,157.5
1943,663,457.5,146.25
1944,642,438,135
1945,640.5,433.5,120
1946,637.5,430.5,112.5
1947,675.697388,422.710419,93.509171
1948,658.5,450,30
1949,613.5,438,116.25
1950,609,445.5,120
1951,592.5,450,135
1952,540,406.5,90
1953,492,367.5,30
1954,523.5,385.5,116.25
1955,520.5,381,112.5
1956,487.5,327,86.25
1957,478.5,328.5,30
1958,481.5,294,82.5
1959,457.5,304.5,48.75
1960,508.5,271.5,30
1961,451.5,295.5,30
1962,501,300,127.5
1963,483,310.5,146.25
1964,511.5,384,131.25
1965,453.270569,342.526062,147.188232
